0	3
3	0
0	8
8	0
0	47
47	0
0	50
50	0
0	60
60	0
0	68
68	0
0	84
84	0
0	85
85	0
0	94
94	0
0	101
101	0
0	103
103	0
0	107
107	0
0	108
108	0
0	112
112	0
1	3
3	1
1	4
4	1
1	5
5	1
1	6
6	1
1	10
10	1
1	22
22	1
1	25
25	1
1	29
29	1
1	40
40	1
1	44
44	1
1	66
66	1
1	73
73	1
1	96
96	1
1	97
97	1
1	106
106	1
2	3
3	2
2	9
9	2
2	14
14	2
2	22
22	2
2	25
25	2
2	27
27	2
2	34
34	2
2	44
44	2
2	97
97	2
3	6
6	3
3	8
8	3
3	9
9	3
3	14
14	3
3	22
22	3
3	25
25	3
3	27
27	3
3	29
29	3
3	40
40	3
3	44
44	3
3	73
73	3
3	84
84	3
3	97
97	3
3	108
108	3
3	111
111	3
4	5
5	4
4	10
10	4
4	73
73	4
4	96
96	4
4	100
100	4
4	106
106	4
5	6
6	5
5	10
10	5
5	21
21	5
5	22
22	5
5	24
24	5
5	29
29	5
5	40
40	5
5	53
53	5
5	65
65	5
5	66
66	5
5	73
73	5
5	79
79	5
5	86
86	5
5	92
92	5
5	96
96	5
5	106
106	5
6	12
12	6
6	22
22	6
6	25
25	6
6	28
28	6
6	29
29	6
6	34
34	6
6	38
38	6
6	40
40	6
6	44
44	6
6	56
56	6
6	66
66	6
6	73
73	6
7	18
18	7
8	47
47	8
8	50
50	8
8	60
60	8
8	68
68	8
8	84
84	8
8	85
85	8
8	94
94	8
8	101
101	8
8	103
103	8
8	107
107	8
8	108
108	8
8	112
112	8
9	14
14	9
9	22
22	9
9	25
25	9
9	27
27	9
9	29
29	9
9	44
44	9
9	46
46	9
9	66
66	9
9	97
97	9
9	111
111	9
10	22
22	10
10	29
29	10
10	66
66	10
10	73
73	10
10	96
96	10
10	106
106	10
11	113
113	11
12	25
25	12
12	34
34	12
12	38
38	12
12	44
44	12
12	56
56	12
12	66
66	12
13	56
56	13
14	22
22	14
14	25
25	14
14	27
27	14
14	28
28	14
14	29
29	14
14	34
34	14
14	41
41	14
14	44
44	14
14	76
76	14
14	97
97	14
16	20
20	16
16	86
86	16
17	19
19	17
17	23
23	17
17	53
53	17
17	65
65	17
17	109
109	17
18	81
81	18
20	43
43	20
20	84
84	20
20	112
112	20
21	30
30	21
21	66
66	21
21	96
96	21
21	110
110	21
22	25
25	22
22	27
27	22
22	29
29	22
22	40
40	22
22	43
43	22
22	44
44	22
22	66
66	22
22	73
73	22
22	84
84	22
22	97
97	22
22	108
108	22
22	111
111	22
22	112
112	22
23	49
49	23
23	60
60	23
23	68
68	23
23	85
85	23
23	94
94	23
23	101
101	23
23	102
102	23
23	103
103	23
23	104
104	23
23	107
107	23
23	109
109	23
24	48
48	24
24	66
66	24
25	27
27	25
25	29
29	25
25	44
44	25
25	66
66	25
25	97
97	25
25	111
111	25
27	44
44	27
27	46
46	27
27	66
66	27
27	97
97	27
27	111
111	27
28	34
34	28
28	38
38	28
28	56
56	28
28	97
97	28
29	40
40	29
29	41
41	29
29	44
44	29
29	66
66	29
29	73
73	29
29	84
84	29
29	97
97	29
29	108
108	29
30	110
110	30
32	49
49	32
33	39
39	33
33	57
57	33
33	62
62	33
33	70
70	33
33	75
75	33
33	77
77	33
33	89
89	33
33	90
90	33
33	99
99	33
33	105
105	33
34	46
46	34
34	56
56	34
35	91
91	35
36	59
59	36
36	96
96	36
36	100
100	36
37	48
48	37
37	58
58	37
37	65
65	37
37	78
78	37
37	79
79	37
37	86
86	37
37	98
98	37
38	44
44	38
38	56
56	38
38	111
111	38
38	112
112	38
39	57
57	39
39	62
62	39
39	70
70	39
39	75
75	39
39	77
77	39
39	89
89	39
39	90
90	39
39	99
99	39
39	105
105	39
40	44
44	40
40	73
73	40
40	108
108	40
41	44
44	41
41	76
76	41
43	84
84	43
43	97
97	43
43	108
108	43
43	111
111	43
43	112
112	43
43	115
115	43
44	66
66	44
44	73
73	44
44	97
97	44
44	111
111	44
44	112
112	44
46	72
72	46
47	50
50	47
47	84
84	47
48	58
58	48
48	65
65	48
48	67
67	48
48	78
78	48
48	79
79	48
48	86
86	48
48	98
98	48
49	109
109	49
50	60
60	50
50	84
84	50
50	94
94	50
50	101
101	50
50	103
103	50
50	107
107	50
50	108
108	50
52	63
63	52
52	69
69	52
52	78
78	52
53	65
65	53
53	74
74	53
56	111
111	56
57	62
62	57
57	70
70	57
57	75
75	57
57	77
77	57
57	89
89	57
57	90
90	57
57	99
99	57
57	105
105	57
58	63
63	58
58	65
65	58
58	69
69	58
58	78
78	58
58	79
79	58
58	86
86	58
58	98
98	58
60	68
68	60
60	84
84	60
60	85
85	60
60	94
94	60
60	101
101	60
60	102
102	60
60	103
103	60
60	107
107	60
60	113
113	60
61	67
67	61
61	71
71	61
61	88
88	61
61	95
95	61
62	70
70	62
62	75
75	62
62	77
77	62
62	89
89	62
62	90
90	62
62	99
99	62
62	105
105	62
63	69
69	63
63	78
78	63
65	74
74	65
65	78
78	65
65	79
79	65
65	86
86	65
65	98
98	65
66	73
73	66
66	96
96	66
66	97
97	66
67	71
71	67
67	87
87	67
67	88
88	67
67	95
95	67
68	84
84	68
68	85
85	68
68	94
94	68
68	101
101	68
68	103
103	68
68	107
107	68
69	78
78	69
69	79
79	69
69	98
98	69
70	75
75	70
70	77
77	70
70	89
89	70
70	90
90	70
70	99
99	70
70	105
105	70
71	86
86	71
71	88
88	71
73	84
84	73
