14898	16013
49	15994
643	16332
574	15478
8708	16019
1450	15540
8009	15447
5846	15228
6781	15217
1125	16213
3286	15192
5914	16779
268	15278
4512	15394
1884	16435
303	15210
2366	15615
34	15279
1831	16102
6663	17027
1763	15170
1990	15770
6209	16224
3924	15328
270	15165
5158	15332
6555	15205
3333	15192
8970	17225
43	15165
6070	15161
9810	16220
623	15501
7183	17004
3294	15292
2277	15163
1746	15334
1069	15352
731	17544
3137	15257
3176	15468
950	15365
920	17046
5052	15254
651	16057
136	15304
2319	16579
6221	16187
9225	15718
1245	15441
13383	15167
10111	15657
6548	15172
11194	15418
8113	15298
4800	17062
427	17022
6103	16422
2066	15282
14063	15291
4574	15323
213	15654
5930	15176
4737	16464
2015	15949
205	15379
3920	15255
9856	15856
2876	15250
1320	15282
7265	15807
5788	15327
10312	15438
5702	16813
12185	15360
4750	15242
6242	15184
1272	15972
53	15466
1300	15525
1418	15316
6774	15243
5717	15501
1589	16090
2577	15343
960	17267
3236	15339
3927	16381
13040	15955
7776	15434
6150	15504
319	15261
7926	15328
1505	15222
7187	15854
2309	15896
9797	15338
4603	15903
11629	15736
5970	17734
1482	17135
11365	15235
4467	15169
3691	15492
2531	15187
8939	15994
15087	15179
449	16365
7409	15511
8065	16502
7419	15471
5520	15211
5811	16301
5745	15162
113	16561
3194	15244
19	15411
6829	15442
9181	15222
241	16329
1723	15249
1963	16467
9679	16585
6682	15584
5892	16641
14978	15598
5333	15572
3451	15166
5292	16455
15136	15224
3312	15619
59	17191
9804	16654
3986	17134
1882	17780
2726	15177
5152	16042
907	15252
3625	15369
6469	15405
12437	15230
57	15363
1221	15472
4585	15308
862	15212
564	15555
13332	15390
1624	15335
10059	15234
5430	15259
819	15321
1396	15302
13990	15925
3189	16019
1066	15244
2698	15522
2601	15168
9930	15308
1802	15633
4668	16284
2614	15629
1291	15449
1819	15226
8769	15242
10907	15451
9842	15235
3407	16132
1702	16132
4060	15447
1003	15863
938	16142
872	15381
38	15280
2636	15286
1375	17453
1408	15486
8063	15359
7916	15401
5484	15281
12173	15307
5966	15279
7144	15197
4101	15399
6644	15181
2153	15290
1169	15188
1170	15197
5658	15814
11440	17559
4881	15932
849	15861
5399	15273
243	15310
2855	15596
7414	17370
5697	15215
607	15546
477	15357
6007	15182
839	16241
2190	15287
6870	15479
1253	15398
6986	15677
7597	16952
8928	15935
3575	15755
8963	15497
5599	15525
10362	15457
4194	15161
22	15241
1435	15982
2698	16506
1050	15866
3826	15353
5711	16071
220	15811
1459	16934
6051	15587
2741	15854
219	15786
1463	15211
8468	15771
9721	15262
9396	15225
80	15907
1719	15166
4186	15233
1552	15523
2224	15393
1710	15645
4116	16216
14880	15165
2418	15261
5964	15270
1400	16346
4223	16089
1488	15597
2518	15585
12076	15390
2075	16176
6884	15584
6237	15986
9956	15313
3152	15350
985	15618
5723	15586
2687	15718
27	15224
4404	15164
13550	15216
2869	16561
2807	15269
4960	15310
142	15663
5362	16604
6610	16099
540	15178
4180	15370
1043	16232
2696	15935
3900	15192
8242	16487
1102	16712
5649	15407
473	15612
5379	15635
11338	15485
3458	15326
13093	16407
725	15226
2590	15335
410	16740
690	15686
6646	15440
78	15169
448	15340
4551	16562
1999	16996
5715	15562
486	15241
8928	17558
7588	15296
7700	16847
1751	15309
6995	15458
276	15451
144	15643
3489	15906
64	15646
592	15182
2795	15529
417	15618
868	15351
4135	15609
2274	15265
375	15312
493	15231
1702	16372
1148	15515
5058	15278
2809	16345
2724	15211
481	15205
3022	15591
1487	15491
1411	15189
4917	15558
520	15452
2663	16029
6237	15392
544	15532
10208	15274
3488	15254
94	16345
809	15259
5806	15397
5145	15248
4628	15244
8008	15239
3311	15608
1406	15643
4242	15203
6358	15236
3923	15317
8856	15189
93	16027
6947	16634
5291	15288
13678	15406
545	15869
5503	15163
1028	15302
859	15229
4156	15213
2716	15164
2190	15179
3328	15573
2687	15331
1853	17277
1682	17204
7720	15234
2411	15330
10507	16593
1164	15412
2232	15399
9194	15730
2658	15204
1905	15599
7209	15516
2689	15222
3469	15708
3406	15211
6053	15210
11873	15885
607	15568
2647	15192
2740	15321
4343	16980
7268	16766
1692	16484
3412	15371
2066	17358
14015	15175
7173	15228
1020	15163
343	15310
9944	15281
1310	15662
108	15913
2678	15277
3453	16142
1633	17543
9322	16752
391	15591
654	15490
597	15506
10867	15648
1157	16319
1383	15257
980	16057
780	17714
13699	15734
2432	15228
4550	16497
2313	15410
304	17321
81	15271
2690	15187
251	15392
15120	15171
1977	15319
3923	15268
7676	15213
6431	15610
4942	16588
684	15191
2843	16979
94	15255
3569	15388
1767	15552
1003	16108
371	15274
8906	15586
289	15908
4612	15400
2374	15351
3600	16803
1961	16014
8456	16347
14878	15165
836	15480
3258	15317
25	15859
671	15187
867	15858
2143	15299
5008	15321
9231	15800
1387	16573
6572	16056
8167	15391
3606	15171
2956	15175
295	15842
8030	15411
30	15302
2754	15299
4335	15324
6339	15400
9168	15305
3049	16071
9531	15169
72	15287
4490	16717
8034	15315
3278	15907
2830	15505
3256	15558
4433	16791
3148	15576
540	15327
6097	15216
219	16315
49	15425
7130	15607
3390	15849
8890	15193
1328	15337
267	15209
121	15312
3565	15473
8356	16572
11727	15701
444	17463
125	15582
475	15197
91	15513
7153	16119
4187	15274
51	15533
10322	15187
448	17752
1443	15478
2358	15817
5718	15372
2646	15352
672	15760
822	15817
2687	15938
12379	16120
12244	15478
3538	15356
4494	17497
1626	16234
10980	15221
2042	16074
2498	15538
380	16135
5585	15459
5860	16272
10930	15387
4714	15225
6208	15527
8968	15258
1843	16069
259	15576
1434	15208
8768	16267
8234	15408
3560	15558
6137	15267
464	16394
8230	16084
475	16776
10298	15215
2820	15421
1364	15718
4317	15708
10543	15482
10105	15284
3802	15920
144	15246
11605	15924
1051	16410
351	16311
11765	15647
10867	15850
5325	17552
40	15416
4665	15259
1043	15479
5589	16303
1996	16245
6013	15178
5800	16186
4030	15310
146	15187
5270	15199
3744	15458
1570	16089
14648	15245
10727	15577
9273	16871
91	15594
5584	15193
490	15315
4743	15202
1135	16489
4673	15691
2510	15510
10028	15172
2756	16631
8649	15176
6393	15919
1701	15580
4015	15730
5931	15340
8600	16598
1902	17544
11438	15455
7408	15223
2049	15197
13613	15317
7189	16143
47	16197
9736	15678
4250	16642
7395	15197
159	15617
12726	15495
10789	15744
2767	15228
3123	15375
6534	15402
1819	15815
1286	15515
2881	15481
1157	15472
2455	15753
1978	16274
10046	15292
865	15299
2157	16457
11877	15344
73	15472
4630	17098
4095	15294
1045	15356
6666	15500
7655	15176
6377	15255
71	15969
4281	16333
2473	17466
3675	15974
255	17206
584	16105
5501	15421
2597	15697
849	15175
789	15611
7876	15987
36	15287
7369	17172
2442	15457
1150	16513
1190	17678
547	15791
1590	17706
11716	15283
3355	15189
10524	15359
4333	17567
5237	15467
7729	15720
1262	15774
3444	15526
5936	15337
4437	15349
5337	15192
2575	15812
1605	15279
11499	15447
415	15825
12171	15185
163	15208
10354	15236
2947	15216
1733	15654
222	15895
121	15167
2540	15654
9422	15286
6793	15335
7737	15587
6313	15721
1313	15423
5693	15231
6033	15169
2855	15219
6812	15372
8896	16274
2811	16941
467	16470
6176	15195
1295	15348
564	15734
6634	16757
6653	15421
8944	15704
12115	16983
6145	16865
3126	15287
5992	15490
4810	15173
4907	15265
7107	16642
3156	16055
847	15176
1592	16698
3576	16854
1732	15841
2450	16934
1575	16115
5737	16512
2008	17394
7447	15301
8894	15186
14929	15268
7996	15363
6895	16512
6070	17122
6091	16202
7308	15297
8902	15375
