17781	10289
17773	15504
17752	4055
17778	7648
17764	13758
17851	1225
17804	3932
17781	10228
17828	3494
17828	12113
17844	17577
17750	16238
17754	15394
17790	2495
17776	7324
17777	6612
17827	14738
17836	15600
17858	2931
17845	531
17752	6753
17795	12590
17812	9333
17768	12878
17790	16315
17747	16372
17849	3097
17749	6250
17825	14362
17795	12643
17825	14419
17780	4955
17768	9059
17776	10908
17755	6412
17780	10327
17832	10137
17748	16033
17772	9482
17780	10268
17780	10227
17749	6143
17825	5228
17789	12899
17827	14928
17747	15818
17858	2820
17757	16431
17751	6681
17756	16454
17749	6247
17802	17347
17845	512
17835	9812
17758	16562
17804	5856
17784	2172
17766	10507
17805	15209
17766	10607
17792	10643
17780	8138
17797	12510
17844	13503
17846	1851
17865	5758
17760	9173
17813	9337
17827	17068
17804	5852
17790	8506
17766	10596
17778	7886
17796	11753
17775	8674
17772	9500
17844	171
17792	10281
17792	14340
17772	14238
17804	5991
17827	14966
17752	3951
17749	8208
17804	15092
17828	12122
17752	3974
17825	3657
17796	11788
17751	6732
17802	17253
17834	15570
17804	15041
17799	12812
17804	3917
17868	1362
17778	8016
17790	8505
17778	7958
17778	7856
17795	12306
17778	7499
17830	16001
17804	17155
17795	8514
17844	13323
17784	2234
17753	16124
17843	4585
17790	16309
17755	15361
17752	4076
17844	13026
17838	14871
17792	10306
17784	2201
17784	2253
17772	14220
17782	7167
17758	3363
17771	9598
17783	10916
17784	12427
17794	16370
17841	9951
17824	13660
17791	4279
17798	11310
17757	15863
17760	9124
17791	3913
17779	7793
17790	11099
17781	10350
17827	5395
17749	6162
17766	10612
17752	9161
17749	6033
17751	16438
17761	8379
17860	1338
17773	15547
17778	7827
17824	13691
17844	16889
17752	4014
17749	6114
17828	12141
17778	7863
17825	5181
17797	12489
17788	2336
17845	498
17799	12833
17755	15362
17753	3707
17783	10910
17830	16003
17760	1095
17778	7953
17768	13069
17804	5878
17835	9821
17777	16352
17748	4628
17760	1110
17802	16883
17852	7016
17844	13042
17858	2832
17779	17710
17754	6658
17784	12444
17778	9
17779	7600
17762	8388
17791	4292
17844	17611
17746	4730
17826	8980
17867	6205
17865	5649
17825	5173
17761	13908
17773	15494
17799	12677
17768	13018
17792	10340
17845	3317
17865	5815
17778	11406
17779	7663
17758	16600
17755	15441
17813	9338
17763	13854
17791	4327
17791	11152
17755	16418
17844	13574
17827	5497
17792	10377
17783	3966
17760	3384
17827	14814
17804	5890
17827	5362
17804	5942
17844	17560
17783	4112
17770	16303
17752	6752
17751	16442
17763	13835
17844	13478
17778	17738
17778	7629
17835	9891
17770	16354
17761	13911
17747	15820
17790	11101
17781	10368
17826	9059
17759	9189
17827	5509
17761	14010
17864	830
17826	5257
17804	3920
17790	2510
17798	11289
17747	6787
17768	12919
17854	1444
17825	3607
17770	16364
17792	10350
17768	9067
17835	9881
17844	17500
17764	8751
17788	2331
17865	5568
17825	14417
17852	6965
17781	10318
17864	933
17776	2666
17757	6676
17766	10627
17759	1653
17788	2304
17755	6431
17783	3976
17865	5717
17788	12249
17805	15247
17754	15285
17784	2232
17759	668
17853	2734
17797	7422
17840	14559
17788	12178
17845	374
17766	10615
17782	7185
17758	9119
17748	16094
17752	4085
17849	3074
17788	2285
17828	5132
17756	16477
17775	8922
17752	1185
17797	12479
17843	4513
17844	13213
17852	6945
17790	3717
17757	6664
17776	11472
17754	15385
17794	16391
17766	10454
17845	410
17746	4697
17798	1401
17757	6468
17753	16131
17775	8669
17778	7940
17797	12477
17772	14252
17867	6116
17758	674
17748	16025
17752	4182
17835	9833
17867	8203
17858	2857
17779	7710
17844	17564
17842	11117
17864	926
17746	1607
17752	6761
17845	3275
17784	2187
17798	1378
17778	7933
17756	6502
17783	10912
17757	1580
17804	3911
17824	13659
17804	4322
17764	8723
17782	13604
17750	4130
17844	13175
17802	6897
17836	14038
17779	17745
17775	8876
17753	16121
17865	5761
17792	14315
17794	2438
17804	15078
17759	1685
17770	16321
17825	5210
17792	14318
17812	9329
17850	5981
17779	10
17804	5882
17786	3840
17835	9815
17867	6073
17776	17421
17781	10304
17761	14001
17752	3827
17867	6079
17844	13349
17754	15669
17801	11180
17838	14870
17770	16370
17766	10387
17752	3818
17748	16026
17760	1061
17867	6174
17865	5792
17804	5951
17780	10186
17782	7159
17844	13336
17766	10763
17845	432
17845	426
17781	10342
17790	8497
17788	5314
17778	7889
17778	7987
17776	11562
17858	2903
17792	10649
17754	6643
17778	7860
17778	17
17850	5845
17749	6092
17864	762
17778	4852
17844	125
17852	6930
17755	15682
17832	10077
17761	8442
17838	14785
17784	2216
17768	12990
17844	13105
17850	5948
17781	10180
17775	11879
17758	16547
17763	8824
17827	14850
17844	17472
17751	16477
17779	7528
17843	4467
17747	6628
17805	15228
17824	2156
17760	1079
17864	900
17796	11750
17779	4824
17750	1528
17867	6222
17865	5610
17782	7155
17792	10337
17844	102
17758	16580
17843	4544
17794	1240
17754	4180
17754	1598
17846	1880
17755	16407
17825	3662
17784	2177
17802	4765
17756	4425
17798	11227
17755	15447
17777	6792
17836	15593
17844	12852
17755	15448
17758	3411
17760	9156
17780	4933
17753	16137
17765	1962
17750	6370
17760	6765
17797	7425
17844	107
17747	3755
17844	17521
17802	13581
17776	2639
17832	10062
17845	370
17804	15028
17844	13038
17864	877
17798	1389
17754	4441
17759	3410
17846	1874
17818	3018
17757	6458
17791	3933
17844	110
17779	7525
17846	1881
17757	15920
17754	4179
17768	9011
17772	9562
17864	699
17751	16472
17778	7515
17749	6235
17824	13686
17845	394
17772	14180
17790	11330
17866	2773
17759	677
17845	473
17867	6084
17844	12861
17804	3902
17825	5236
17783	3959
17794	7114
17841	9964
17757	15905
17802	16871
17778	8003
17759	9190
17761	13944
17751	6749
17844	17475
17757	15880
17759	9227
17824	2139
17849	5534
17867	8198
17866	2751
17747	16333
17809	446
17747	6793
17747	6785
17775	11961
17755	6438
17778	7482
17771	14162
17788	2349
17792	10345
17862	2968
17804	4273
17788	12255
17758	16524
17852	7040
17775	11902
17748	16035
17804	5868
17844	12742
17750	16253
17843	4526
17780	8083
17761	8368
17798	11278
17776	10900
17776	10993
17844	13364
17792	14334
17780	10366
17802	4771
17799	12695
17865	5632
17791	11155
17784	12448
17845	431
17799	12844
17759	669
17754	16511
17758	1701
17761	1644
17749	6304
17746	4733
17780	8170
17866	2716
17779	14
17804	3928
17844	13157
17841	9948
17845	3332
17752	4430
17802	17254
17776	11016
17828	11956
17796	11729
17825	10950
17843	4455
17763	13841
17779	7593
17762	8401
17828	12061
17842	10795
17749	6127
17839	14471
17776	11501
17832	10084
17761	8354
17778	7943
17825	14581
17756	16456
17790	16311
17850	6016
17748	16065
17778	7992
17802	17272
17783	3965
17758	3365
17752	3868
17828	6926
17749	6104
17750	16224
17759	16620
17766	10762
17821	1464
17758	16572
17751	16445
17768	13085
17862	982
17766	10423
17844	12998
17828	11830
17782	7191
17764	8766
17792	10358
17846	1871
17823	3019
17790	8486
17795	10777
17804	5892
17776	10921
17801	5074
17761	14007
17844	17643
17759	1678
17804	16820
17860	1276
17755	6427
17845	3238
17757	16427
17804	4284
17794	2588
17828	3458
17780	8043
17748	16047
17827	15033
17864	750
17850	4367
17802	17329
17784	12418
17844	13058
17793	7313
17844	222
17864	856
17752	4413
17755	15374
17751	6648
17843	4550
17844	17659
17772	9518
17864	802
17776	7350
17796	11837
17804	5837
17844	13044
17766	10771
17765	1952
17791	10897
17827	14680
17844	13130
17794	10841
17840	14566
17850	5855
17778	7869
17797	12476
17766	10442
17865	5686
17792	14349
17844	177
17867	6033
17759	662
17760	9085
17779	8
17759	645
17779	7672
17802	4803
17755	15323
17827	5474
17758	16578
17806	15765
17825	5164
17828	12047
17845	423
17833	14054
17752	3859
17802	4761
17864	901
17833	14053
17845	3243
17850	5982
17862	2991
17828	12066
17795	6834
17759	16661
17825	14426
17762	13972
17764	13790
17832	10155
17779	7548
17841	9936
17775	8573
17862	966
17778	17730
17790	16301
17784	2212
17850	5964
17759	9115
17825	3561
17764	13890
17827	14939
17813	9294
17778	7956
17849	3060
17814	13872
17760	618
17781	10221
17782	13591
17804	3883
17747	2503
17846	1837
17795	6809
17752	4170
17792	14300
17791	4274
17795	12657
17797	12470
17775	8558
17851	3013
17768	12927
17865	6514
17843	11064
17825	14556
17768	12991
17846	1883
17766	1903
17755	15449
17826	9068
17864	895
17844	17476
17859	3003
17827	17077
17762	9279
17790	2503
17793	7305
17760	1185
17791	11161
17788	2322
17802	16845
17865	5710
17760	9145
