1	7
1	25
1	26
1	105
1	116
3	34
3	37
3	45
3	54
4	5
4	105
4	116
9	11
9	36
9	49
9	74
9	110
11	110
13	14
14	67
15	16
15	18
15	19
15	21
15	85
15	99
16	18
16	89
16	99
17	53
17	80
18	19
18	99
19	99
20	46
20	89
22	51
25	26
25	27
25	49
25	85
25	86
25	87
25	88
25	89
25	90
25	91
26	27
26	49
27	87
27	89
28	50
29	36
29	49
29	85
30	31
30	33
30	36
30	38
30	40
30	42
30	43
30	44
30	48
30	49
30	73
30	74
30	77
30	79
30	81
31	33
31	38
31	40
31	42
31	49
31	68
31	77
31	81
32	33
32	34
32	35
32	36
32	77
32	79
32	95
33	34
33	35
33	36
33	38
33	40
33	42
33	49
33	77
33	79
33	81
33	95
33	96
34	35
34	78
34	80
34	96
35	55
35	95
35	96
35	101
36	37
36	38
36	40
36	42
36	43
36	45
36	48
36	49
36	74
36	77
36	79
37	42
37	43
37	45
37	77
37	78
37	79
37	80
37	81
37	101
38	40
38	42
38	43
38	45
38	48
38	49
38	53
38	68
38	69
38	77
38	79
38	80
38	81
40	42
40	43
40	44
40	48
40	49
40	69
40	73
40	74
40	75
40	77
40	81
41	100
42	43
42	45
42	48
42	49
42	56
42	68
42	69
42	77
42	78
42	79
42	80
42	81
42	101
42	119
43	45
43	56
43	77
43	78
43	79
43	80
43	81
43	96
43	101
44	48
44	49
44	73
44	74
44	75
45	77
45	78
45	79
45	80
45	81
45	101
46	56
46	69
46	119
48	49
48	73
48	74
49	50
49	73
49	74
49	87
49	89
50	100
50	111
51	74
51	75
53	77
53	80
56	68
56	69
56	101
56	115
56	119
58	104
58	112
68	69
68	81
68	97
68	98
68	118
68	119
69	70
69	72
69	81
69	97
69	98
69	101
69	102
69	103
69	107
69	113
69	114
69	118
69	119
69	120
69	121
70	72
70	97
70	98
70	102
70	103
70	105
70	106
70	107
70	113
70	114
70	118
71	72
71	103
71	105
72	76
72	97
72	98
72	102
72	103
72	104
72	105
72	106
72	107
72	113
72	114
72	118
72	121
73	74
73	75
74	75
76	105
76	106
76	107
76	108
77	78
77	79
77	80
77	81
77	95
77	101
77	119
78	79
78	80
78	81
79	80
79	81
79	101
80	81
80	96
81	97
81	98
81	101
83	99
85	86
85	87
85	88
85	89
85	90
85	91
86	87
86	88
86	89
86	91
86	93
87	88
87	89
87	90
87	91
87	93
88	89
88	90
88	91
89	90
89	91
90	91
90	92
90	93
90	94
91	92
91	93
92	93
92	94
93	94
95	96
95	101
95	119
97	98
97	102
97	103
97	107
97	113
97	114
97	118
97	119
97	120
97	121
98	102
98	103
98	107
98	113
98	114
98	118
98	119
98	120
98	121
100	111
102	103
102	105
102	107
102	108
102	113
102	114
102	121
103	104
103	105
103	106
103	107
103	113
103	114
103	118
103	121
104	112
105	106
105	107
105	108
105	113
105	114
105	116
105	121
106	107
106	108
107	108
107	114
107	118
111	115
112	114
113	114
113	118
113	121
114	118
116	121
118	120
0	9
0	11
1	24
1	31
1	44
1	48
1	49
3	64
3	120
5	8
5	9
5	10
5	11
6	8
6	9
6	10
6	11
6	14
6	37
6	40
6	65
7	44
12	13
17	29
20	101
22	43
22	79
23	29
24	31
24	44
24	48
30	39
31	39
31	44
31	48
34	46
35	46
37	55
39	44
39	46
39	48
39	49
45	55
45	58
58	103
61	62
61	66
62	66
70	71
70	76
71	76
83	84
