18197	1066
17880	377
18089	4004
17971	9303
18934	6321
19093	3916
19636	912
18174	688
18171	990
18117	288
17847	2332
18651	521
18793	1178
18309	2625
18482	4465
17754	5122
17993	4113
18451	8551
21049	4278
17876	3097
20455	2759
18310	6414
18399	10032
20689	1430
18005	5130
18753	642
18004	10487
18710	1634
18068	1246
18150	923
17840	9348
17871	1298
18775	5787
17903	7341
18898	1423
19684	17297
18330	7122
18072	9287
17849	986
17958	4101
18598	2301
17911	3097
18366	4494
18356	151
18154	5046
18253	2454
18685	812
18187	5548
17812	2473
19321	2574
18130	5582
18820	10785
18384	1866
18466	1407
20098	1960
17811	835
18138	1374
20776	1303
18838	8806
19014	821
18265	1511
17878	434
17841	9296
18133	12463
18115	1705
18183	16869
17959	430
18489	9097
20123	947
17832	910
19839	1510
17968	5437
17854	1746
17969	1211
18243	1902
18736	826
18649	1830
18976	1728
18104	1597
17837	5667
18011	6383
18029	2991
17991	2722
18399	1174
19612	7089
19261	5937
18453	3680
19048	10126
19158	1751
17800	4631
17839	5229
17782	447
17838	3761
17845	507
19458	6021
17997	2842
19052	2087
17953	769
18204	875
18499	5377
18404	8792
17904	7637
17993	3491
18559	3927
17926	1746
17953	85
18898	11208
18002	3329
18800	1655
18283	5508
18225	6771
17982	7864
17905	1052
18182	3373
18195	2202
18006	14759
17851	2073
19437	1441
18220	625
17903	7878
18009	1435
20321	12408
17905	2979
18130	12251
18419	1333
17889	748
17865	9111
18418	4296
18354	985
19658	8272
18654	5875
17800	8531
20494	16631
18603	2900
18313	1946
17989	6629
18505	9617
18173	2586
18420	4210
18718	4722
17975	1289
18932	10540
19201	4815
17879	405
17962	5849
20717	2119
18084	1379
17847	4325
17914	456
19999	1852
18505	14957
17914	542
17927	8694
17814	1620
17937	6030
18001	3603
18387	1874
17983	2248
17990	3381
17829	537
19301	3265
20027	10271
19248	6740
18830	160
18007	1005
18077	8869
18492	2007
17828	961
17905	4791
18200	7373
17852	2042
19569	2490
17977	1230
17959	15948
18530	5585
18458	14038
17926	4588
18488	5747
18173	2380
18459	2703
18120	1287
20405	1283
20965	1840
17956	918
18064	6487
20429	3250
18275	6239
17857	1361
17915	477
19288	2053
19385	9910
18119	774
18177	6529
18899	1532
18083	1345
18189	827
18242	4959
18979	607
18453	1809
18642	14372
18414	5453
18331	4302
18178	2426
18116	2007
17807	528
18899	7624
17872	3451
18041	2445
18891	12062
17961	302
17953	1447
18164	947
17867	733
17949	332
18297	4066
17959	4324
17866	915
21025	2073
17960	676
17820	3556
17907	1108
18313	2204
17919	6546
17894	7943
19596	5790
18247	6874
18252	13091
18247	6882
18194	2614
17994	352
19351	7915
18115	6216
17939	2270
17837	3030
18428	2182
17893	707
18857	16056
18436	9295
21132	6896
19074	4061
19797	3344
19683	2347
17842	8212
18485	6625
18274	4416
17875	4592
18273	2154
18243	995
17887	14791
18018	6352
17820	3108
17841	3350
18071	11966
18364	1596
18503	1074
17870	4463
18688	2052
18042	16059
17921	851
19677	2106
17920	516
18288	7272
18105	1226
18940	14664
17909	629
18156	2989
17932	14436
17925	1323
19103	160
17867	4883
18534	1309
18115	3772
18287	2408
18354	1835
18159	12889
19615	1488
18067	3088
17993	390
21695	10720
18422	14453
17999	6316
17811	4937
17803	56
18139	7101
18191	10887
19968	1608
18106	10694
19059	531
17950	2878
17851	5963
18594	10457
17962	3783
19160	7055
18235	3244
19502	8368
18096	5632
20258	1162
17979	4098
18478	1930
18410	9085
17890	957
18178	1426
18550	8472
17921	4765
17958	10386
17820	10387
18356	2592
17778	10139
18067	4071
17991	4794
17838	14607
18006	14882
17974	1523
18090	466
17806	8248
18001	1043
17842	3360
18245	5850
18031	8048
18440	3374
18055	9673
18146	11679
17845	13267
18988	1942
18105	3244
17887	8930
18048	4736
18595	2197
18729	6857
17876	9721
19168	8903
18427	1640
21058	2501
19932	1665
17841	12342
18782	4287
19474	842
18678	478
18110	719
19448	4517
17979	950
18006	410
18830	3244
19079	1858
17964	9461
18659	6587
18225	2654
17903	4723
18747	3426
17780	10295
18273	6968
17807	496
17950	5142
17895	10286
17921	6935
17755	4111
17872	2902
19900	1412
18019	2503
18041	470
17902	596
18251	9552
18168	833
19917	3150
18368	518
18021	1145
19661	7287
17844	8411
19245	1805
17896	15361
17926	13164
18452	387
18327	632
18780	1837
20906	3480
18094	2666
18968	405
17914	515
18125	1721
17884	6374
19695	6690
18456	11107
17798	2928
17921	647
18689	1598
18005	3234
20628	2476
18733	1199
18379	12851
19006	3215
18063	4440
17800	3353
18082	3229
18433	2312
17923	5216
18136	2149
21564	2585
18428	377
18223	3694
17943	8172
17993	936
17884	3401
18087	1744
17853	1124
18017	17553
17965	981
18067	2616
17832	4514
18018	6740
18817	10073
18275	4075
20573	2811
18306	1088
18176	1435
17908	9731
21406	15336
18742	485
18425	5750
17879	6866
18861	561
18346	7259
18082	2694
18443	1700
17804	2006
17902	7235
18006	613
18343	1621
21289	1407
17882	2033
17979	2238
18079	9353
18519	4133
18597	7025
18829	6220
18121	11844
18103	6216
17880	1668
17909	6549
17897	4516
20028	933
17829	4929
18498	3529
18082	3268
18114	1545
18013	2030
18571	4005
17778	3539
18250	4817
17907	939
18166	5844
17847	1691
17826	2139
17996	546
18019	2613
17865	5411
18000	3272
20557	1629
19376	5322
17920	2833
17985	680
19093	4778
17991	10542
17922	441
19139	12839
19769	1585
18591	2616
17925	8342
17793	10355
18718	2053
17855	1009
17882	634
17971	924
18057	13790
17996	1533
18649	557
17886	560
18035	11317
18061	391
17797	7531
17914	1872
21489	1303
18559	10625
18548	1848
17754	1328
17841	5612
17787	713
19320	2148
17809	9271
18265	4806
18003	15616
17901	2929
17897	4838
17761	129
17845	6973
17988	495
19010	1963
18412	12786
17926	1806
17822	1551
18115	13503
17814	1374
18024	2113
19676	3785
18403	4816
17800	507
17915	1231
20126	7908
17798	4385
17889	13224
18958	2288
18148	11384
18493	2349
17875	3401
18792	15034
19006	14469
18776	283
17843	6026
20136	5773
18120	423
18743	5662
18235	1725
17963	4533
18020	9294
18053	4741
19869	6390
18678	17038
17972	226
18246	4951
20092	1806
19159	1458
17928	152
17869	1256
17886	6026
20676	3388
17960	2028
17795	4104
18117	7778
18096	3261
18319	1189
20210	17318
18126	3481
17832	615
17851	344
18004	3216
19553	6900
18404	5218
17849	6084
17853	429
18127	3508
17933	3343
17798	2722
18273	205
18444	4128
17885	873
17999	2236
19013	13487
18381	1158
17811	1126
18298	8211
19845	362
17842	14799
18293	1029
18063	2802
18047	1007
19507	1526
17925	10084
17826	3194
18162	14031
19309	1184
18034	307
18426	12877
20159	688
19997	379
17876	747
19137	3527
18128	3355
18131	6881
17807	9921
20631	1125
17975	6122
17982	720
18183	9389
17967	8267
17903	7339
17942	10354
18793	12113
