17798	10512
17776	17129
17838	11100
17792	17419
17783	5928
17782	4658
17843	145
17785	10299
17752	18734
17758	8061
17782	7184
17777	18640
17811	3799
17784	16536
17830	15160
17816	22305
17844	17044
17787	15686
17830	2122
17784	14433
17799	20912
17764	23163
17764	2261
17792	4142
17831	2518
17839	35
17791	3205
17863	25539
17861	25688
17781	3404
17849	21989
17803	5793
17768	8325
17855	2734
17808	1606
17855	1832
17852	21180
17847	7727
17782	11377
17782	17057
17766	13476
17870	13238
17786	14087
17766	19729
17782	18593
17847	10626
17784	7227
17794	10202
17768	17713
17806	6123
17807	16729
17804	10940
17751	487
17780	5738
17848	7811
17751	600
17830	8541
17861	21166
17754	9240
17774	902
17768	17631
17754	7327
17839	172
17781	808
17829	3496
17794	4583
17780	3150
17831	5982
17867	25235
17809	17581
17763	525
17830	196
17835	18560
17825	9832
17755	23508
17796	2896
17786	13986
17774	553
17764	19492
17844	3866
17788	3779
17798	6974
17868	19268
17853	7949
17759	15949
17776	21324
17808	1333
17804	16669
17830	5249
17845	6550
17830	15384
17783	3520
17792	7069
17799	12853
17845	6137
17763	9723
17838	11089
17846	8485
17853	22895
17772	6046
17782	6495
17828	26143
17847	17985
17782	4578
17779	18801
17756	2081
17775	21103
17868	23290
17796	4360
17756	16049
17766	15448
17809	9158
17852	19878
17783	18559
17764	19418
17794	1118
17779	15772
17847	6032
17770	17642
17798	11137
17787	13744
17847	11290
17796	10299
17782	17063
17775	13695
17789	2600
17796	8330
17779	5220
17831	5126
17783	26664
17830	7044
17861	22016
17788	9078
17783	2500
17755	4208
17791	3769
17809	12836
17830	7856
17763	26443
17775	19655
17849	2402
17838	13254
17754	10362
17857	11733
17756	19426
17759	2008
17868	16598
17845	4681
17772	3186
17850	25896
17822	19001
17779	1377
17772	6476
17755	6640
17827	7653
17844	10526
17856	25520
17753	23115
17861	22056
17799	18996
17835	9176
17756	1342
17799	13304
17847	6949
17764	13879
17796	11369
17794	393
17868	12622
17808	22843
17798	9199
17808	18591
17774	1435
17758	18089
17784	17277
17787	10200
17764	3532
17808	1962
17828	588
17751	3691
17775	21221
17808	3048
17832	10185
17827	8914
17757	2260
17784	11043
17756	9085
17847	3961
17758	14851
17781	572
17832	11541
17761	4236
17831	3049
17757	2663
17828	26217
17783	14848
17753	13572
17775	13650
17776	21383
17764	1938
17757	752
17766	19340
17798	595
17754	20308
17788	19131
17764	2601
17808	21434
17808	13043
17779	6587
17783	6435
17848	10080
17831	10076
17805	1061
17807	11633
17831	5341
17787	10403
17806	24515
17772	10498
17868	11851
17799	1444
17774	2905
17785	7239
17853	15698
17799	5681
17861	23730
17855	4173
17796	16570
17755	4572
17756	5792
17792	14303
17759	2445
17784	6262
17784	12187
17863	25532
17769	21039
17817	14636
17832	6360
17842	184
17768	14109
17847	5475
17803	5142
17759	1365
17770	2683
17786	17396
17763	6982
17870	5445
17847	4864
17751	548
17770	25262
17830	9034
17818	24364
17780	22837
17752	3338
17867	25730
17774	1303
17830	7697
17865	5219
17848	9212
17867	25869
17756	23556
17780	413
17797	26280
17852	21197
17763	18051
17865	25886
17844	13301
17756	23840
17844	4525
17751	799
17776	18695
17870	7023
17782	18460
17838	8148
17775	14552
17828	14889
17799	20904
17847	1278
17797	5104
17863	23796
17779	2131
17867	25163
17799	1994
17846	2863
17807	18717
17787	1701
17831	4446
17796	15971
17765	13194
17776	21859
17759	3529
17848	14622
17795	3933
17792	2609
17847	7074
17860	11747
17870	15412
17830	15628
17830	14560
17867	23646
17796	4767
17829	4562
17808	1269
17808	17709
17840	9056
17859	25685
17806	22245
17847	1070
17763	12284
17792	4119
17827	12925
17756	13218
17798	22606
17782	20751
17752	22966
17787	18082
17785	4306
17848	22205
17768	7803
17838	16074
17764	25332
17806	24528
17808	10593
17753	13271
17752	13103
17838	16096
17756	4080
17795	231
17855	4857
17769	25804
17861	25645
17808	19038
17848	25750
17847	4232
17768	8972
17777	25419
17789	1899
17808	13687
17759	854
17867	25286
17806	19429
17861	25657
17775	12283
17785	5316
17780	2377
17798	17474
17796	7271
17853	23062
17755	3393
17756	13576
17837	177
17808	22848
17832	8791
17770	3450
17762	15707
17779	18768
17796	9464
17764	3653
17768	17770
17830	9809
17782	13349
17807	11623
17828	20989
17870	13572
17783	12724
17813	958
17799	8942
17755	8061
17782	8483
17783	17443
17798	7113
17847	6616
17772	21114
17763	18045
17787	11605
17798	14030
17805	3179
17763	8365
17799	5779
17758	2318
17756	11840
17787	6647
17752	5031
17847	6325
17794	14088
17799	1734
17760	6561
17830	8963
17767	15466
17762	583
17765	13037
17844	4995
17828	2028
17756	1491
17828	2331
17787	786
17801	4335
17774	580
17828	18896
17751	623
17799	22638
17775	16247
17786	11318
17753	6451
17800	22408
17794	1142
17805	2814
17777	18662
17861	19391
17780	1977
17867	25129
17779	5710
17759	438
17763	11803
17806	25022
17750	3007
17788	13993
17775	10714
17848	6929
17865	4509
17795	1188
17830	10095
17756	2261
17782	17491
17798	24247
17785	8304
17779	21875
17780	12537
17848	1039
17870	9210
17802	22028
17782	3645
17784	14653
17783	8604
17806	7411
17809	9185
17780	3785
17785	8352
17763	4869
17782	2831
17761	899
17831	26543
17777	11212
17829	620
17784	19021
17770	17640
17762	18359
17847	5713
17812	2075
17750	947
17784	8418
17865	5178
17844	17100
17847	6513
17783	1003
17798	10527
17756	2209
17799	701
17853	22892
17831	2341
17847	5795
17847	1181
17780	2324
17804	16486
17779	18650
17806	21940
17759	14989
17775	25210
17787	1467
17757	10475
17838	9300
17838	7297
17780	16996
17755	3938
17791	2274
17853	18795
17764	4667
17865	19217
17758	14714
17849	2717
17755	3443
17756	2478
17750	777
17799	8873
17795	317
17785	3156
17779	21289
17846	11505
17830	251
17868	14360
17828	8812
17803	4889
17831	26046
17847	1182
17782	9665
17763	4448
17799	13380
17808	21466
17830	19165
17796	5351
17830	9899
17847	16359
17755	7015
17754	15891
17787	1804
17841	12383
17845	9966
17801	11603
17780	18510
17794	4969
17843	17
17797	4256
17853	15430
17830	11224
17807	18778
17762	26455
17843	10595
17796	6313
17847	7504
17828	746
17806	24514
17768	9103
17796	3892
17827	21517
17803	4673
17803	5550
17761	18344
17838	13828
17798	809
17754	8551
17831	14016
17776	18685
17870	6355
17808	15668
17853	4936
17871	13001
17795	5013
17828	2574
17779	21848
17751	439
17759	672
17796	2391
